,basementsqft,bathroomcnt,bedroomcnt,calculatedbathnbr,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,propertycountylandusecode,propertyzoningdesc,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate,year,propertylandusedesc,storydesc,typeconstructiondesc,airconditioningdesc,buildingclassdesc,heatingorsystemdesc
1734,,3.0,3.0,3.0,,1512.0,1512.0,,,,,6037.0,,3.0,,,,34189400.0,-118458000.0,80020.0,1.0,,012C,LARD1.5,12447.0,3101.0,41466.0,96420.0,0.0,,1.0,,,1965.0,,,132100.0,364000.0,2016.0,231900.0,4388.82,,,60371278063000.0,0.0210411472443,2017-01-05,2017,Condominium,,,Central,,Central
1735,,1.0,0.0,1.0,,612.0,612.0,,,,,6037.0,,1.0,,,,33957900.0,-118433000.0,177096.0,1.0,,010E,LAR3,12447.0,3101.0,276514.0,96129.0,0.0,,1.0,,,1971.0,,,74000.0,313000.0,2016.0,239000.0,3716.44,,,60372766042001.0,-0.00961301654197,2017-01-05,2017,Condominium,,,,,Central
1736,,4.5,4.0,4.5,,3991.0,3991.0,,,,,6059.0,,4.0,2.0,658.0,,33599431.0,-117892769.0,3600.0,,,122,,53571.0,1286.0,,96979.0,5.0,1.0,,,,1998.0,1.0,,593568.0,6689970.0,2016.0,6096402.0,70562.48,,,60590628003072.0,-0.00230963671842,2017-01-05,2017,Single Family Residential,,,,,
1737,,2.5,3.0,2.5,,1818.0,1818.0,,,,,6059.0,,2.0,2.0,471.0,,33649925.0,-117614258.0,3920.0,,,122,,15554.0,1286.0,,96993.0,0.0,1.0,,,,1993.0,,,218723.0,302538.0,2016.0,83815.0,4870.26,,,60590320484001.0,-0.00224825919173,2017-01-05,2017,Single Family Residential,,,,,
1738,,3.0,3.0,3.0,,1988.0,1988.0,,,,,6037.0,,3.0,,,,33861540.0,-118381638.0,2500.0,,,0100,RBR-1A,33612.0,3101.0,,96124.0,0.0,,1.0,,,1993.0,,,310125.0,516870.0,2016.0,206745.0,6486.46,,,60376207025006.0,0.0210809032026,2017-01-05,2017,Single Family Residential,,,,,Central
1739,,3.0,3.0,3.0,,1248.0,1248.0,,,,,6059.0,,3.0,2.0,0.0,,33851192.0,-117724644.0,,,,34,,16764.0,1286.0,113455.0,97027.0,0.0,,,,,1994.0,,,190658.0,475000.0,2016.0,284342.0,5176.96,,,60590219231003.0,0.043256647806000005,2017-01-05,2017,Condominium,,,,,
1740,,3.0,3.0,3.0,,1299.0,1299.0,,,,,6059.0,,3.0,2.0,440.0,,33646915.0,-117595233.0,4000.0,,,122,,15554.0,1286.0,,96993.0,0.0,,,,,1989.0,,,129036.0,371363.0,2016.0,242327.0,5092.6,,,60590320511000.0,0.0447510440754,2017-01-05,2017,Single Family Residential,,,,,
1741,,1.0,2.0,1.0,,1063.0,1063.0,,,,,6037.0,,1.0,,,,34156129.0,-118595887.0,6094.0,,,0100,LAR1,12447.0,3101.0,48570.0,96387.0,0.0,,1.0,,,1953.0,,,98225.0,168381.0,2016.0,70156.0,2108.6,,,60371380002008.0,0.0804962151297,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1742,,2.0,2.0,2.0,,1428.0,1428.0,,,,,6059.0,1.0,2.0,2.0,440.0,,33505765.0,-117728596.0,4465.0,,,122,,25459.0,1286.0,,96987.0,6.0,,,,,1976.0,1.0,,112278.0,472947.0,2016.0,360669.0,4733.76,,,60590423244002.0,0.0460361271321,2017-01-05,2017,Single Family Residential,,,,,
1743,,3.0,4.0,3.0,,4428.0,4428.0,,,,,6059.0,2.0,3.0,2.0,527.0,1.0,33599635.0,-117891542.0,11040.0,,,122,,53571.0,1286.0,,96979.0,7.0,,,,,1917.0,2.0,,222850.0,3096141.0,2016.0,2873291.0,32769.62,,,60590628003075.0,-0.045873476973599996,2017-01-05,2017,Single Family Residential,,,,,
1744,,3.0,3.0,3.0,,1665.0,1665.0,,,,,6059.0,,3.0,2.0,0.0,,33770347.0,-117977730.0,,,,34,,24832.0,1286.0,,97051.0,0.0,,,,,1985.0,,,155647.0,400000.0,2016.0,244353.0,5004.2,,,60590888015004.0,0.012376863045,2017-01-05,2017,Condominium,,,,,
1745,,2.0,2.0,2.0,,1128.0,1128.0,,,,,6037.0,,2.0,,,,33984900.0,-118383000.0,59474.0,1.0,,010E,CCR3*,51617.0,3101.0,,96095.0,0.0,,1.0,,,1969.0,,,114912.0,182074.0,2016.0,67162.0,2313.58,,,60377030013058.0,-0.138015234203,2017-01-05,2017,Condominium,,,,,Floor/Wall
1746,,1.0,1.0,1.0,,807.0,807.0,,,,,6037.0,,1.0,,,,33982700.0,-118386000.0,129004.0,1.0,,010C,CCR3*,51617.0,3101.0,762186.0,96095.0,0.0,,1.0,,,1969.0,,,123273.0,181620.0,2016.0,58347.0,2400.16,,,60377030011001.0,0.124892004672,2017-01-05,2017,Condominium,,,,,Floor/Wall
1747,,3.0,3.0,3.0,,1868.0,1868.0,,,,,6037.0,,3.0,,,,34188216.0,-118434883.0,6815.0,1.0,,0101,LAR1,12447.0,3101.0,41466.0,96410.0,0.0,,1.0,,,1949.0,,,208811.0,419107.0,2016.0,210296.0,5078.3,,,60371281011006.0,0.0196888069676,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1748,,2.0,3.0,2.0,1163.0,1647.0,1647.0,,,1163.0,,6111.0,,2.0,1.0,360.0,,34154135.0,-119187667.0,8480.0,,,1111,,47198.0,2061.0,,97109.0,6.0,,,,,1953.0,1.0,,144000.0,410000.0,2016.0,266000.0,4662.96,,,61110044003001.0,0.015405394472000001,2017-01-05,2017,Single Family Residential,,,,,
1749,,4.0,4.0,4.0,,3912.0,,,3912.0,,,6037.0,,4.0,,,,34084246.0,-118283293.0,5742.0,,,0400,LARD2,12447.0,3101.0,268473.0,96010.0,0.0,,4.0,,,1922.0,,,122341.0,575018.0,2016.0,452677.0,7222.99,,,60371959011003.0,-0.0365389442133,2017-01-05,2017,"Quadruplex (4 Units, Any Combination)",,,,,
1750,,2.0,2.0,2.0,,982.0,982.0,,,,,6059.0,,2.0,1.0,360.0,,33873594.0,-117936363.0,6217.0,,,122,,24812.0,1286.0,,97040.0,5.0,,,,,1929.0,1.0,,48151.0,548235.0,2016.0,500084.0,6285.14,,,60590112004003.0,-0.0186048093182,2017-01-05,2017,Single Family Residential,,,None,,Floor/Wall
1751,,3.0,3.0,3.0,,1412.0,1412.0,,,,,6037.0,,3.0,,,,34119254.0,-118190590.0,5600.0,,,0100,LARD2,12447.0,3101.0,115609.0,96023.0,0.0,,1.0,,,1949.0,,,149181.0,429718.0,2016.0,280537.0,5258.37,,,60371832203010.0,0.04279225132569999,2017-01-05,2017,Single Family Residential,,,Central,,Central
1752,,2.0,3.0,2.0,1048.0,1048.0,1048.0,,,1048.0,,6111.0,,2.0,2.0,456.0,,34152730.0,-119190765.0,6000.0,,,1111,,47198.0,2061.0,,97109.0,5.0,,,,,1959.0,1.0,,47775.0,68229.0,2016.0,20454.0,886.72,,,61110044003002.0,0.041259714303599995,2017-01-05,2017,Single Family Residential,,,,,
1753,,3.0,3.0,3.0,,2423.0,2423.0,,,,,6037.0,,3.0,,,,34091890.0,-117739909.0,,,,010D,POM*,20008.0,3101.0,,96507.0,0.0,,1.0,,,2012.0,,,339532.0,445635.0,2016.0,106103.0,5532.4,,,60374017043014.0,-2.1348788873299998,2017-01-05,2017,Planned Unit Development,,,Central,,Central
1754,,1.0,2.0,1.0,,560.0,560.0,,,,,6037.0,,1.0,,,,33857047.0,-118174957.0,4979.0,,,0100,LBR1N,46298.0,3101.0,276476.0,96239.0,0.0,,1.0,,,1924.0,,,26850.0,49719.0,2016.0,22869.0,720.4,,,60375706022003.0,0.024703952440900002,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1755,,2.0,4.0,2.0,,1628.0,,,1628.0,,,6037.0,,2.0,,,,33990825.0,-118184952.0,6027.0,,,0200,MYR3PY,32753.0,3101.0,,96119.0,0.0,,2.0,,,1941.0,,,114707.0,372875.0,2016.0,258168.0,5134.91,Y,15.0,60375334031007.0,0.027847931644000002,2017-01-05,2017,"Duplex (2 Units, Any Combination)",,,,,
1756,,1.0,3.0,1.0,,1370.0,1370.0,,,,,6037.0,,1.0,,,,34089006.0,-117743937.0,6674.0,,,0100,POR17200*,20008.0,3101.0,,96507.0,0.0,,1.0,,,1955.0,,,80010.0,128912.0,2016.0,48902.0,1812.01,,,60374021021009.0,0.041793441031199995,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1757,,2.0,3.0,2.0,,1567.0,1567.0,,,,,6059.0,,2.0,2.0,400.0,,33879673.0,-117910865.0,7316.0,,,122,,24812.0,1286.0,,97039.0,6.0,,,,,1955.0,1.0,,109137.0,598301.0,2016.0,489164.0,6751.66,,,60590114012009.0,-0.0134607275851,2017-01-05,2017,Single Family Residential,,,,,
1758,,3.0,5.0,3.0,,2612.0,2612.0,,,,,6059.0,,3.0,2.0,560.0,,33673950.0,-118014063.0,6076.0,,,122,,25218.0,1286.0,,96966.0,9.0,,,,,1970.0,3.0,,86464.0,120433.0,2016.0,33969.0,1580.06,,,60590993082003.0,-0.10957803960200001,2017-01-05,2017,Single Family Residential,,,,,
1759,,1.0,2.0,1.0,,732.0,732.0,,,,,6037.0,,1.0,,,,33975200.0,-118202000.0,21745.0,,,010C,BLR3*,30399.0,3101.0,,96083.0,0.0,,1.0,,,1982.0,,,70655.0,88316.0,2016.0,17661.0,1696.23,,,60375336031001.0,0.047916282457600004,2017-01-05,2017,Condominium,,,Central,,Central
1760,,2.0,3.0,2.0,,1685.0,1685.0,,,,,6037.0,,2.0,,,,34098860.0,-117874895.0,8242.0,1.0,,0101,CVR17500*,24245.0,3101.0,,96473.0,0.0,,1.0,,,1959.0,,,99858.0,499305.0,2016.0,399447.0,6111.5,,,60374037212001.0,0.0178148166694,2017-01-05,2017,Single Family Residential,,,,,Central
1761,,3.0,3.0,3.0,,1458.0,1458.0,,,,,6059.0,,3.0,2.0,0.0,,33776585.0,-117912662.0,,,,1,,24832.0,1286.0,,97047.0,0.0,,,,,2011.0,,,206436.0,404399.0,2016.0,197963.0,5095.72,,,60590524212001.0,0.304992730967,2017-01-05,2017,Condominium,,,,,
1762,,2.0,3.0,2.0,,1256.0,1256.0,,,,,6037.0,,2.0,,,,34081106.0,-117748044.0,6951.0,,,0100,POR17200*,20008.0,3101.0,,96507.0,0.0,,1.0,,,1952.0,,,58908.0,77826.0,2016.0,18918.0,1126.38,,,60374021022009.0,0.0493851704531,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1763,,2.0,4.0,2.0,,1472.0,1472.0,,,,,6037.0,,2.0,,,,34091463.0,-117847302.0,8590.0,1.0,,0101,CVR18500*,24245.0,3101.0,,96475.0,0.0,,1.0,,,1962.0,,,103945.0,173237.0,2016.0,69292.0,2291.12,,,60374037032005.0,-0.128165741481,2017-01-05,2017,Single Family Residential,,,,,Central
1764,,2.0,2.0,2.0,,1420.0,1420.0,,,,,6037.0,,2.0,,,,34158400.0,-118374000.0,,,,010C,,12447.0,3101.0,46795.0,96446.0,0.0,,1.0,,,2009.0,,,218079.0,425145.0,2016.0,207066.0,5170.54,,,60371254021000.0,0.0346905140938,2017-01-05,2017,Condominium,,,Central,,Central
1765,,2.0,4.0,2.0,,1600.0,,,1600.0,,,6037.0,,2.0,,,,34711199.0,-118071357.0,44027.0,,,0200,LRD21*,5534.0,3101.0,,97318.0,0.0,,2.0,,,1954.0,,,41478.0,46211.0,2016.0,4733.0,736.53,,,60379003001102.0,-0.064854273662,2017-01-05,2017,"Duplex (2 Units, Any Combination)",,,,,Floor/Wall
1766,,2.5,5.0,2.5,2164.0,2295.0,2295.0,,,4459.0,,6111.0,1.0,2.0,2.0,504.0,,34231946.0,-119067388.0,10200.0,1.0,570.0,1110,,51239.0,2061.0,,97089.0,8.0,1.0,,360.0,,1962.0,1.0,,221015.0,451873.0,2016.0,230858.0,4821.84,,,61110052042007.0,-0.0724137868757,2017-01-05,2017,Single Family Residential,,,,,
1767,,3.5,4.0,3.5,1567.0,3046.0,3046.0,,,1567.0,,6111.0,2.0,3.0,2.0,563.0,,34223840.0,-119083992.0,5500.0,,,1111,,51239.0,2061.0,,97089.0,8.0,1.0,,,,2001.0,2.0,,402831.0,671379.0,2016.0,268548.0,8246.02,,,61110052052028.0,0.0419270082205,2017-01-05,2017,Single Family Residential,,,,,
1768,,1.0,2.0,1.0,,900.0,900.0,,,,,6037.0,,1.0,,,,34256523.0,-118603259.0,6518.0,,,0100,LAR1,12447.0,3101.0,37835.0,96346.0,0.0,,1.0,,,1928.0,,,111983.0,186636.0,2016.0,74653.0,2400.63,,,60371132131000.0,0.041623479083,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1769,,3.0,4.0,3.0,2206.0,2206.0,2206.0,,,2206.0,,6111.0,1.0,3.0,2.0,0.0,,34201889.0,-118860344.0,18000.0,,,1110,,34278.0,2061.0,,96383.0,8.0,,,,,1959.0,1.0,,84923.0,107664.0,2016.0,22741.0,1149.26,,,61110068001002.0,0.039710358970400005,2017-01-05,2017,Single Family Residential,,,,,
1770,,2.5,3.0,2.5,,2458.0,2458.0,,,,,6059.0,1.0,2.0,2.0,462.0,,33511490.0,-117639907.0,5500.0,1.0,,122,,33840.0,1286.0,,96985.0,8.0,1.0,,,,1975.0,2.0,,185794.0,555015.0,2016.0,369221.0,5760.1,,,60590320233055.0,0.044631281061800004,2017-01-05,2017,Single Family Residential,,,,,
1771,,2.0,4.0,2.0,,3459.0,3459.0,,,,,6037.0,,2.0,,,,34038338.0,-118314412.0,5928.0,,,0100,LAR1,12447.0,3101.0,115836.0,95999.0,0.0,,1.0,,,1910.0,,,189559.0,368901.0,2016.0,179342.0,292.19,Y,9.0,60372214022004.0,-0.013999186669999998,2017-01-05,2017,Single Family Residential,,,,,Central
1772,,1.0,2.0,1.0,,672.0,672.0,,,,,6037.0,,1.0,,,,34092243.0,-118233363.0,4598.0,,,0108,LAR1,12447.0,3101.0,403191.0,96012.0,0.0,,1.0,,,1929.0,,,102540.0,411176.0,2016.0,308636.0,5072.05,,,60371972003001.0,0.128461947761,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1773,,2.0,5.0,2.0,,2331.0,2331.0,,,,,6037.0,,2.0,,,,33975270.0,-118318108.0,6003.0,,,0100,LAR1,12447.0,3101.0,115729.0,96024.0,0.0,,1.0,,,1925.0,,,103283.0,190728.0,2016.0,87445.0,2423.69,,,60372352011008.0,0.005677522574490001,2017-01-05,2017,Single Family Residential,,,,,Central
1774,,3.0,3.0,3.0,,,,,,,,6037.0,,3.0,,,,33882933.0,-118346023.0,,,,010D,LNR2YY,46178.0,3101.0,,96111.0,0.0,,1.0,,,2006.0,,,244105.0,429556.0,2016.0,185451.0,5274.44,,,60376041002005.0,0.0815168533835,2017-01-05,2017,Planned Unit Development,,,,,Central
1775,,2.0,4.0,2.0,1381.0,1381.0,1381.0,,,1381.0,,6111.0,,2.0,2.0,456.0,,34170501.0,-119163791.0,9774.0,,,1111,,13150.0,2061.0,,97104.0,6.0,,,244.0,,1969.0,1.0,,141000.0,403000.0,2016.0,262000.0,4676.76,,,61110047111001.0,0.088846104847,2017-01-05,2017,Single Family Residential,,,,,
1776,,3.0,2.0,3.0,,1175.0,1175.0,,,,,6037.0,,3.0,,,,34272600.0,-118500000.0,66394.0,1.0,,010C,LARD2,12447.0,3101.0,31817.0,96370.0,0.0,,1.0,,,1984.0,,,104000.0,319000.0,2016.0,215000.0,3931.63,,,60371112011003.0,0.020014764187400003,2017-01-05,2017,Condominium,,,Central,,Central
1777,,2.0,4.0,2.0,,1930.0,,,1930.0,,,6037.0,,2.0,,,,34086326.0,-118063397.0,15763.0,,,0200,RMR1*,54212.0,3101.0,,96510.0,0.0,,2.0,,,1957.0,,,51064.0,92046.0,2016.0,40982.0,1564.92,,,60374322021006.0,-0.0729353561558,2017-01-05,2017,"Duplex (2 Units, Any Combination)",,,,,Floor/Wall
1778,,2.0,3.0,2.0,,1032.0,1032.0,,,,,6037.0,,2.0,,,,33900202.0,-118322788.0,5276.0,,,0100,GAR1,45398.0,3101.0,,96106.0,0.0,,1.0,,,1953.0,,,102879.0,384280.0,2016.0,281401.0,4724.02,,,60376035002004.0,0.0281716313771,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1779,,3.0,3.0,3.0,,1888.0,1888.0,,,,,6037.0,,3.0,,,,34200006.0,-118433871.0,6299.0,,,0100,LAR1,12447.0,3101.0,41466.0,96414.0,0.0,,1.0,,,1954.0,,,95591.0,240481.0,2016.0,144890.0,3029.32,,,60371279201000.0,0.18564208388099998,2017-01-05,2017,Single Family Residential,,,,,Central
1780,,2.0,2.0,2.0,,2035.0,2035.0,,,,,6037.0,,2.0,,,,34164277.0,-118406758.0,8443.0,,,0100,LAR1,12447.0,3101.0,268551.0,96452.0,0.0,,1.0,,,1948.0,,,268239.0,670598.0,2016.0,402359.0,8180.72,,,60371240004002.0,-0.021839502573199998,2017-01-05,2017,Single Family Residential,,,,,Central
1781,,1.0,3.0,1.0,,954.0,954.0,,,,,6037.0,,1.0,,,,34117094.0,-117900088.0,5894.0,,,0100,AZR1CY,37015.0,3101.0,,96464.0,0.0,,1.0,,,1952.0,,,104676.0,256239.0,2016.0,151563.0,3178.6,,,60374043022000.0,-0.0014812170216,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1782,,1.0,2.0,1.0,,771.0,771.0,,,,,6037.0,,1.0,,,,34144500.0,-117921000.0,23093.0,,,010C,AZR3B*,37015.0,3101.0,,96464.0,0.0,,1.0,,,1971.0,,,99100.0,227816.0,2016.0,128716.0,2873.7,,,60374006031011.0,-0.0055152954848400005,2017-01-05,2017,Condominium,,,Central,,Central
1783,,3.0,5.0,3.0,,2156.0,2156.0,,,,,6037.0,,3.0,,,,34133497.0,-118172990.0,29091.0,,,0100,PSR4,47019.0,3101.0,275411.0,96293.0,0.0,,1.0,,,1949.0,,,370000.0,1850000.0,2016.0,1480000.0,21231.59,,,60374638003003.0,0.06009032478569999,2017-01-05,2017,Single Family Residential,,,,,Central
1784,,3.0,3.0,3.0,,2054.0,2054.0,,,,,6037.0,,3.0,,,,34161874.0,-118399048.0,7289.0,,,0100,LAR1,12447.0,3101.0,268551.0,96452.0,0.0,,1.0,,,1937.0,,,257848.0,835675.0,2016.0,577827.0,10138.85,,,60371240002006.0,-0.0308768318063,2017-01-05,2017,Single Family Residential,,,Central,,Central
1785,,3.0,4.0,3.0,,2448.0,2448.0,,,,,6059.0,,3.0,2.0,432.0,,33460878.0,-117583784.0,5408.0,,,122,,13693.0,1286.0,,96983.0,0.0,,,,,2001.0,,,267156.0,612107.0,2016.0,344951.0,8427.38,Y,15.0,60590320232001.0,0.012764149074299999,2017-01-05,2017,Single Family Residential,,,,,
1786,,4.0,4.0,4.0,2315.0,3685.0,3685.0,,,2315.0,,6111.0,3.0,4.0,3.0,824.0,,34239190.0,-118968373.0,28672.0,,,1110,,51239.0,2061.0,,97091.0,8.0,,,,,1989.0,2.0,,466803.0,810367.0,2016.0,343564.0,8633.5,,,61110053051102.0,0.20910603782499998,2017-01-05,2017,Single Family Residential,,,,,
1787,,2.0,4.0,2.0,,1472.0,1472.0,,,,,6037.0,,2.0,,,,33863716.0,-118068575.0,5010.0,,,0100,CERS5000,10774.0,3101.0,,96206.0,0.0,,1.0,,,1970.0,,,100593.0,198300.0,2016.0,97707.0,2491.23,,,60375545161002.0,-0.020836579660200003,2017-01-05,2017,Single Family Residential,,,,,Central
1788,,3.0,6.0,3.0,,2482.0,,,2482.0,,,6037.0,,3.0,,,,34204407.0,-118439360.0,6024.0,,,0300,LARD1.5,12447.0,3101.0,41466.0,96414.0,0.0,,3.0,,,1953.0,,,260891.0,607210.0,2016.0,346319.0,7475.35,,,60371271022000.0,-0.197611820727,2017-01-05,2017,"Triplex (3 Units, Any Combination)",,,,,
1789,,3.0,3.0,3.0,,1753.0,1753.0,,,,,6037.0,,3.0,,,,34132700.0,-118159000.0,51311.0,,,010E,PSR1,47019.0,3101.0,275411.0,96293.0,0.0,,1.0,,,1957.0,,,145098.0,559727.0,2016.0,414629.0,6548.92,,,60374639003013.0,0.010552558794200001,2017-01-05,2017,Condominium,,,Central,,Central
1790,,2.0,1.0,2.0,,1038.0,1038.0,,,,,6037.0,,2.0,,,,34137400.0,-117866000.0,,,,010C,GDC2CC*,11626.0,3101.0,,96486.0,0.0,,1.0,,,2008.0,,,136298.0,272596.0,2016.0,136298.0,3326.46,,,60374010023022.0,0.08869875020700001,2017-01-05,2017,Condominium,,,Central,,Central
1791,,3.0,2.0,3.0,,1150.0,1150.0,,,,,6037.0,,3.0,,,,34148000.0,-118149000.0,,,,010C,PSC-,47019.0,3101.0,275958.0,96291.0,0.0,,1.0,,,2009.0,,,503993.0,610096.0,2016.0,106103.0,7225.7,,,60374619022022.0,-0.0488856378098,2017-01-05,2017,Condominium,,,Central,,Central
1792,,4.0,3.0,4.0,,1640.0,1640.0,,,,,6037.0,,4.0,,,,34131791.0,-117864477.0,,,,012C,GDR4*,11626.0,3101.0,,96486.0,0.0,,1.0,,,2013.0,,,227810.0,455620.0,2016.0,227810.0,5429.66,,,60374011022017.0,0.0771284334882,2017-01-05,2017,Condominium,,,Central,,Central
1793,,2.5,3.0,2.5,1066.0,2095.0,2095.0,,,1066.0,,6111.0,1.0,2.0,2.0,447.0,,34184692.0,-118780741.0,5150.0,,,1111,,53655.0,2061.0,,96393.0,7.0,1.0,,,,1989.0,2.0,,272645.0,454405.0,2016.0,181760.0,5979.88,,,61110074061005.0,0.0124812091905,2017-01-05,2017,Single Family Residential,,,,,
1794,,2.0,4.0,2.0,,1383.0,1383.0,,,,,6037.0,,2.0,,,,34114422.0,-117847257.0,7330.0,,,0100,GDR1,11626.0,3101.0,,96485.0,0.0,,1.0,,,1961.0,,,149884.0,420354.0,2016.0,270470.0,5055.89,,,60374012032004.0,0.072144041329,2017-01-05,2017,Single Family Residential,,,,,Central
1795,,1.0,2.0,1.0,,862.0,862.0,,,,,6037.0,,1.0,,,,33952738.0,-118100867.0,7373.0,,,0100,DOR105,4406.0,3101.0,,96100.0,0.0,,1.0,,,1950.0,,,66748.0,261448.0,2016.0,194700.0,3260.88,,,60375505001008.0,-0.0443104890501,2017-01-05,2017,Single Family Residential,,,Central,,Central
1796,,1.0,2.0,1.0,,980.0,980.0,,,,,6037.0,,1.0,,,,34110505.0,-118219267.0,5583.0,,,0100,LAR1,12447.0,3101.0,116774.0,96046.0,0.0,,1.0,,,1961.0,,,87499.0,138240.0,2016.0,50741.0,1766.16,,,60371851001008.0,0.516840673964,2017-01-05,2017,Single Family Residential,,,,,Central
1797,,2.0,2.0,2.0,,1283.0,1283.0,,,,,6037.0,,2.0,,,,34158000.0,-118416000.0,31532.0,1.0,,010C,LAR3,12447.0,3101.0,27080.0,96424.0,0.0,,1.0,,,1964.0,,,153283.0,263081.0,2016.0,109798.0,3151.37,,,60371247004005.0,0.012175675490299999,2017-01-05,2017,Condominium,,,Central,,Central
1798,,2.0,2.0,2.0,,2104.0,2104.0,,,,,6059.0,,2.0,2.0,437.0,,33460555.0,-117577366.0,5080.0,,,1,,13693.0,1286.0,,96983.0,0.0,,,,,2002.0,,,171331.0,418277.0,2016.0,246946.0,5600.48,,,60590320232001.0,0.0188644141299,2017-01-05,2017,Single Family Residential,,,,,
1799,,1.0,2.0,1.0,,885.0,885.0,,,,,6037.0,,1.0,,,,34094974.0,-118032491.0,5000.0,1.0,,0101,TCR172,14111.0,3101.0,,96517.0,0.0,,1.0,,,1955.0,,,64889.0,233923.0,2016.0,169034.0,3296.16,,,60374315011007.0,-0.0191637580182,2017-01-05,2017,Single Family Residential,,,,,Floor/Wall
1800,,2.0,3.0,2.0,,1913.0,1913.0,,,,,6037.0,,2.0,,,,34733937.0,-117860697.0,92217.0,,,0100,LCA11*,5534.0,3101.0,,97318.0,0.0,,1.0,,,1990.0,,,120377.0,161643.0,2016.0,41266.0,2069.74,,,60379001021205.0,0.15890907351199998,2017-01-05,2017,Single Family Residential,,,Central,,Central
1801,,3.0,5.0,3.0,,2129.0,2129.0,,,,,6059.0,1.0,3.0,2.0,460.0,,33602865.0,-117667433.0,7566.0,,,122,,12773.0,1286.0,,96995.0,8.0,,,,,1965.0,2.0,,120074.0,598997.0,2016.0,478923.0,6190.66,,,60590320033002.0,0.032994850778200004,2017-01-05,2017,Single Family Residential,,,,,
1802,,2.0,4.0,2.0,,1339.0,1339.0,,,,,6037.0,,2.0,,,,34135808.0,-118236241.0,6131.0,,,0100,GLR4YY,45457.0,3101.0,275396.0,96324.0,0.0,,1.0,,,1925.0,,,116555.0,264919.0,2016.0,148364.0,2977.2,Y,14.0,60373021022003.0,0.148024730868,2017-01-05,2017,Single Family Residential,,,Central,,Central
1803,,3.0,3.0,3.0,,1299.0,1299.0,,,,,6059.0,,3.0,2.0,440.0,,33650962.0,-117576560.0,3750.0,,,122,,,1286.0,,96993.0,0.0,,,,,1986.0,,,115986.0,565000.0,2016.0,449014.0,7729.14,,,60590320502000.0,0.0361044214955,2017-01-05,2017,Single Family Residential,,,,,
1804,,2.0,2.0,2.0,,1087.0,1087.0,,,,,6059.0,,2.0,1.0,0.0,,33742091.0,-117863676.0,,,,34,,47568.0,1286.0,268132.0,97001.0,0.0,,,,,1981.0,,,108232.0,201549.0,2016.0,93317.0,2512.14,,,60590746021004.0,0.07720288641680001,2017-01-05,2017,Condominium,,,,,
1805,,2.0,3.0,2.0,,1237.0,1237.0,,,,,6037.0,,2.0,,,,34251268.0,-118461831.0,8040.0,,,0100,LARS,12447.0,3101.0,116646.0,96371.0,0.0,,1.0,,,1953.0,,,203686.0,343474.0,2016.0,139788.0,2724.46,,,60371096031003.0,0.038839811083800004,2017-01-05,2017,Single Family Residential,,,,,Central
1806,,3.0,3.0,3.0,,1248.0,1248.0,,,,,6037.0,,3.0,,,,34046905.0,-117904020.0,453876.0,,,010C,WCR3-MF25*,14542.0,3101.0,,96524.0,0.0,,1.0,,,1981.0,,,157566.0,337062.0,2016.0,179496.0,3867.08,,,60374080053007.0,0.0294895008597,2017-01-05,2017,Condominium,,,Central,,Central
1807,,2.0,3.0,2.0,,1293.0,1293.0,,,,,6059.0,,2.0,1.0,390.0,,33772226.0,-117878392.0,9360.0,,,122,,47568.0,1286.0,268157.0,97006.0,6.0,,,,,1953.0,1.0,,80373.0,452517.0,2016.0,372144.0,5396.86,,,60590753012003.0,-0.0423540449172,2017-01-05,2017,Single Family Residential,,,,,
1808,,2.0,2.0,2.0,1368.0,1368.0,1368.0,,,1368.0,,6111.0,1.0,2.0,2.0,0.0,,34180968.0,-119234092.0,,,,1129,,13150.0,2061.0,,97106.0,5.0,,,144.0,,1987.0,1.0,,193965.0,323271.0,2016.0,129306.0,3903.7,,,61110036092049.0,0.0480142498432,2017-01-05,2017,Condominium,,,,,
